date,open,high,low,close,volume
2025-05-19,311.5,313.0,306.34,308.33,44498890
2025-05-20,308.88,309.55,304.7,306.16,19810690
2025-05-21,306.17,307.56,302.89,303.98,20456330
2025-05-22,304.5,305.6,299.17,302.66,35013910
2025-05-23,302.66,305.0,301.33,302.22,17175890
2025-05-26,302.22,302.49,295.5,297.77,34631470
2025-05-27,297.73,299.9,293.08,298.7,25760040
2025-05-28,299.0,308.82,299.0,308.47,48001460
2025-05-29,308.61,309.95,305.66,306.65,24049740
2025-05-30,306.27,310.29,305.01,309.3,21916240
2025-05-31,309.31,309.84,308.31,308.74,1459500
2025-06-01,308.69,308.69,300.51,303.14,11904960
2025-06-02,302.6,311.99,302.0,309.63,41216150
2025-06-03,309.7,314.88,309.39,313.55,34937680
2025-06-04,314.0,318.29,311.17,313.23,53786160
2025-06-05,313.55,318.59,313.53,317.96,28359290
2025-06-06,318.35,325.43,312.52,313.13,102022760
2025-06-07,314.0,314.95,313.72,314.65,2022260
2025-06-08,314.66,314.88,313.61,314.35,1618500
2025-06-09,314.69,315.51,310.0,311.17,30113360
2025-06-10,311.21,313.3,307.55,308.68,27818280
2025-06-11,309.53,313.6,308.03,312.0,26275440
2025-06-13,313.28,313.39,309.53,310.2,13424610
2025-06-14,310.21,311.17,309.55,310.29,1445960
2025-06-15,310.97,311.4,309.74,310.09,1949530
2025-06-16,310.2,314.37,309.81,311.5,21327040
2025-06-17,311.61,314.93,310.5,313.56,23302090
2025-06-18,313.56,314.82,311.63,313.38,17607700
2025-06-19,313.41,316.45,312.14,312.46,30310650
2025-06-20,312.46,313.59,309.3,309.7,22045200
2025-06-23,310.9,311.44,308.04,310.17,15950290
2025-06-24,310.3,312.02,309.0,311.37,18994470
2025-06-25,311.65,314.29,311.57,313.78,20230110
2025-06-26,313.8,314.5,312.74,312.84,12976890
2025-06-27,313.03,315.5,313.0,315.18,19035650
2025-06-28,315.2,315.67,315.11,315.31,890790
2025-06-29,315.32,317.5,315.31,315.95,2641730
2025-06-30,315.95,317.7,314.6,316.15,26600320
2025-07-01,316.69,319.6,316.3,318.42,21887840
2025-07-02,318.96,319.85,317.41,319.43,20701250
2025-07-03,319.53,321.5,318.74,319.17,20286790
2025-07-04,318.85,321.41,317.5,319.44,17811390
2025-07-05,319.5,320.6,319.5,319.55,671870
2025-07-06,319.65,319.7,319.29,319.37,416040
2025-07-07,319.38,319.94,312.82,313.5,29913000
2025-07-08,313.34,315.31,309.6,309.71,25532140
2025-07-09,310.01,312.3,307.6,310.09,29871070
2025-07-10,310.77,315.07,310.5,314.01,23711960
2025-07-11,314.5,317.88,308.85,309.88,39276450
2025-07-12,310.0,311.0,310.0,310.2,873720
2025-07-13,310.5,310.91,308.8,309.44,1066040
2025-07-14,308.96,318.85,304.38,317.97,59042270
2025-07-15,318.16,320.43,316.6,319.99,40470270
2025-07-16,320.0,322.0,319.54,321.58,36861670
2025-07-17,321.26,329.23,321.19,327.05,91182020
2025-07-18,300.45,309.4,300.25,309.0,115982520
2025-07-19,309.69,313.91,309.59,312.42,9029970
2025-07-20,313.49,313.78,312.05,312.58,4921320
2025-07-21,312.99,314.56,309.31,310.4,44824260
2025-07-22,310.65,311.72,308.55,310.67,26942000
2025-07-23,311.0,314.49,310.78,313.08,37399400
2025-07-24,313.09,313.99,309.75,310.83,27841890
2025-07-25,310.86,311.76,306.0,308.93,50866870
2025-07-26,309.35,309.95,308.86,308.91,1339260
2025-07-27,308.86,309.15,308.12,308.83,1768030
2025-07-28,309.44,309.45,303.54,303.97,38627240
2025-07-29,304.77,308.26,303.05,305.26,30696940
2025-07-30,305.58,306.2,303.2,303.3,14499120
2025-07-31,303.9,305.79,302.81,304.95,19884770
2025-08-01,305.41,307.5,302.89,304.22,18473506
2025-08-04,305.3,308.12,304.5,307.95,28420639
2025-08-05,307.97,308.67,305.25,307.38,21497509
2025-08-06,307.4,312.96,303.33,310.22,59949361
2025-08-07,310.22,316.5,308.76,313.43,72089666
2025-08-08,314.68,317.98,312.6,317.97,34959877
2025-08-11,321.72,322.9,317.05,317.82,42436965
2025-08-12,318.17,318.99,316.6,318.0,18765577
2025-08-13,318.0,319.7,317.05,317.51,21127896
2025-08-14,317.6,319.2,314.81,318.73,26459276
2025-08-15,318.9,320.5,318.45,319.4,26071682
2025-08-16,316.86,316.88,310.03,315.17,10296497
2025-08-17,315.5,315.8,314.8,314.97,1902692
2025-08-18,315.01,319.89,314.3,318.38,35044641
2025-08-19,318.98,319.73,316.29,316.5,21879576
2025-08-20,316.53,317.51,313.02,314.17,18653270
2025-08-21,314.17,315.1,309.28,309.98,30815394
2025-08-22,310.11,312.49,309.75,312.05,15495808
2025-08-23,312.11,312.5,311.55,312.3,567839
2025-08-24,312.3,312.45,311.5,311.84,730827
2025-08-25,311.84,312.3,308.75,311.42,15298883
2025-08-26,311.11,314.0,310.5,311.79,11297232
2025-08-27,312.0,313.78,311.06,312.78,11692831
2025-08-28,313.03,314.5,310.12,310.82,20309447
2025-08-29,311.18,311.82,308.95,310.04,14855695
2025-08-30,309.99,310.54,309.71,309.92,780762
2025-08-31,309.92,311.24,309.92,310.99,1093718
2025-09-01,310.86,312.5,308.82,309.2,11045087
2025-09-02,309.2,310.1,307.05,308.44,17407779
2025-09-03,308.45,309.68,307.21,309.49,10482402
2025-09-04,309.6,310.8,307.5,308.74,12848837
2025-09-05,309.1,311.16,308.8,310.5,11650553
2025-09-06,310.5,310.9,310.1,310.13,654610
2025-09-07,310.13,311.0,310.13,310.69,734383
2025-09-08,310.44,313.26,310.31,312.83,16963643
2025-09-09,313.0,314.25,311.62,313.06,17116843
2025-09-10,313.65,313.65,309.0,309.76,19292572
2025-09-11,309.76,310.77,305.8,307.11,29436347
2025-09-12,307.5,308.72,302.53,303.5,39315303
2025-09-13,303.61,303.8,302.65,302.84,1279027
2025-09-14,303.18,304.25,302.72,303.97,1566130
